,l1,w2,Freq,dB
23956,8,2,1.706666667,-9.328096812
23957,9,2,1.72,-9.434289604
23958,1,3,1.733333333,-9.541260018
23959,2,3,1.746666667,-9.648976418
23960,3,3,1.76,-9.75740675
23961,4,3,1.773333333,-9.866518637
23962,5,3,1.786666667,-9.97627948
23963,6,3,1.8,-10.08665654
23964,7,3,1.813333333,-10.19761704
23965,8,3,1.826666667,-10.30912821
23966,9,3,1.84,-10.42115742
23967,1,4,1.853333333,-10.53367218
23968,2,4,1.866666667,-10.64664029
23969,3,4,1.88,-10.76002982
23970,4,4,1.893333333,-10.87380922
23971,4,4,1.906666667,-10.98794735
23972,4,4,1.92,-11.10241354
23973,4,4,1.933333333,-11.21717762
23974,5,4,1.946666667,-11.33220998
23975,6,4,1.96,-11.44748156
23976,7,4,1.973333333,-11.56296394
23977,8,4,1.986666667,-11.67862931
23978,9,4,2,-11.79445054
23979,1,5,2.013333333,-11.91040116
23980,2,5,2.026666667,-12.0264554
23981,3,5,2.04,-12.1425882
23982,4,5,2.053333333,-12.2587752
23983,5,5,2.066666667,-12.37499277
23984,6,5,2.08,-12.49121802
23985,7,5,2.093333333,-12.60742875
23986,8,5,2.106666667,-12.72360353
23987,9,5,2.12,-12.83972163
23988,1,6,2.133333333,-12.95576305
23989,2,6,2.146666667,-13.07170849
23990,3,6,2.16,-13.18753937
23991,4,6,2.173333333,-13.30323783
23992,5,6,2.186666667,-13.41878666
23993,6,6,2.2,-13.53416934
23994,7,6,2.213333333,-13.64937005
23995,8,6,2.226666667,-13.76437358
23996,9,6,2.24,-13.87916538
23997,1,7,2.253333333,-13.99373153
23998,2,7,2.266666667,-14.10805873
23999,3,7,2.28,-14.22213425
24000,4,7,2.293333333,-14.33594597
24001,5,7,2.306666667,-14.44948234
24002,6,7,2.32,-14.56273234
24003,7,7,2.333333333,-14.6756855
24004,8,7,2.346666667,-14.78833187
24005,9,7,2.36,-14.900662
24006,1,8,2.373333333,-15.01266695
24007,2,8,2.386666667,-15.12433823
24008,3,8,2.4,-15.23566782
24009,4,8,2.413333333,-15.34664814
24010,5,8,2.426666667,-15.45727205
24011,6,8,2.44,-15.56753282
24012,7,8,2.453333333,-15.6774241
24013,8,8,2.466666667,-15.78693996
24014,9,8,2.48,-15.89607481
24015,1,9,2.493333333,-16.00482344
24016,2,9,2.506666667,-15.95034656
24017,3,9,2.52,-16.0483515
24018,4,9,2.533333333,-16.22719469
24019,5,9,2.546666667,-16.43606615
24020,6,9,2.56,-16.66570413
24021,7,9,2.573333333,-16.91390322
24022,8,9,2.586666667,-17.18058407
24023,9,9,2.6,-17.46657474
24024,1,1,2.613333333,-17.7732189
24025,2,1,2.626666667,-18.10223304
24026,3,1,2.64,-18.45565382
24027,4,1,2.653333333,-18.83582066
24028,5,1,2.666666667,-19.24536866
24029,6,1,2.68,-19.68721425
24030,7,1,2.693333333,-20.16451329
24031,8,1,2.706666667,-20.68056004
24032,9,1,2.72,-21.23857183
24033,1,2,2.733333333,-21.8412618
24034,2,2,2.746666667,-22.49002562
24035,3,2,2.76,-23.18344159
24036,4,2,2.773333333,-23.91459783
24037,5,2,2.786666667,-24.66658197
24038,6,2,2.8,-25.40564073
24039,7,2,2.813333333,-26.07306441
24040,8,2,2.826666667,-26.58145391
24041,9,2,2.84,-26.82716399
24042,1,3,2.853333333,-26.7208506
24043,2,3,2.866666667,-26.04193554
24044,3,3,2.88,-25.0354803
24045,4,3,2.893333333,-24.67203145
24046,5,3,2.906666667,-23.75300701
24047,6,3,2.92,-22.7815013
24048,7,3,2.933333333,-21.81640561
24049,8,3,2.946666667,-20.87837816
24050,9,3,2.96,-19.97190475
24051,1,4,2.973333333,-19.09113921
24052,2,4,2.986666667,-18.22090334
24053,3,4,3,-17.33342254
24054,4,4,3.013333333,-16.37796723
24055,4,4,3.026666667,-15.25883679
24056,4,4,3.04,-13.88238665
24057,4,4,3.053333333,-13.28935235
24058,5,4,3.066666667,-14.32111855
24059,6,4,3.08,-14.2085367
24060,7,4,3.093333333,-13.60100032
24061,8,4,3.106666667,-12.97322015
24062,9,4,3.12,-12.45424968
24063,1,5,3.133333333,-12.09156861
24064,2,5,3.146666667,-11.88484332
24065,3,5,3.16,-11.78361443
24066,4,5,3.173333333,-11.71175635
24067,5,5,3.186666667,-11.61216266
24068,6,5,3.2,-11.46745309
24069,7,5,3.213333333,-11.28753529
24070,8,5,3.226666667,-11.09000615
24071,9,5,3.24,-10.88957732
24072,1,6,3.253333333,-10.87783636
24073,2,6,3.266666667,-11.1829547
24074,3,6,3.28,-11.28513652
24075,4,6,3.293333333,-11.32403213
24076,5,6,3.306666667,-11.34775132
24077,6,6,3.32,-11.33987918
24078,7,6,3.333333333,-11.23082022
24079,8,6,3.346666667,-10.98625837
24080,9,6,3.36,-10.42292898
24081,1,7,3.373333333,-9.640763981
24082,2,7,3.386666667,-8.694550638
24083,3,7,3.4,-7.738292973
24084,4,7,3.413333333,-6.959855935
24085,5,7,3.426666667,-6.564548444
24086,6,7,3.44,-6.703553604
24087,7,7,3.453333333,-7.380696759
24088,8,7,3.466666667,-8.222331504
24089,9,7,3.48,-10.21835429
24090,1,8,3.493333333,-12.77145687
24091,2,8,3.506666667,-14.7819784
24092,3,8,3.52,-16.27101085
24093,4,8,3.533333333,-17.55849998
24094,5,8,3.546666667,-18.97058419
24095,6,8,3.56,-21.29154304
24096,7,8,3.573333333,-24.25322875
24097,8,8,3.586666667,-19.16480409
24098,9,8,3.6,-14.00380199
24099,1,9,3.613333333,-10.9274201
24100,2,9,3.626666667,-8.987694654
24101,3,9,3.64,-7.784273196
24102,4,9,3.653333333,-7.152129977
24103,5,9,3.666666667,-7.024237091
24104,6,9,3.68,-7.483310896
24105,7,9,3.693333333,-8.723049873
24106,8,9,3.706666667,-11.06039201
24107,9,9,3.72,-15.03512296
24108,1,1,3.733333333,-19.54733865
24109,2,1,3.746666667,-15.65873043
24110,3,1,3.76,-11.18096116
24111,4,1,3.773333333,-8.926083879
24112,5,1,3.786666667,-8.797633825
24113,6,1,3.8,-11.11554223
24114,7,1,3.813333333,-18.22299555
24115,8,1,3.826666667,-22.10442231
24116,9,1,3.84,-11.53727239
24117,1,2,3.853333333,-8.124808877
24118,2,2,3.866666667,-6.842575233
24119,3,2,3.88,-6.357302093
24120,4,2,3.893333333,-6.04928899
24121,5,2,3.906666667,-5.570974502
24122,6,2,3.92,-5.292512265
24123,7,2,3.933333333,-5.472160947
24124,8,2,3.946666667,-5.49203895
24125,9,2,3.96,-5.361867836
24126,1,3,3.973333333,-5.199389785
24127,2,3,3.986666667,-5.106756832
24128,3,3,4,-5.174857473
24129,4,3,4.013333333,-5.450904692
24130,5,3,4.026666667,-6.009961806
24131,6,3,4.04,-6.875864991
24132,7,3,4.053333333,-8.027168006
24133,8,3,4.066666667,-9.760686517
24134,9,3,4.08,-12.5439654
24135,1,4,4.093333333,-16.83028906
24136,2,4,4.106666667,-17.73662224
24137,3,4,4.12,-12.55775623
24138,4,4,4.133333333,-8.766015898
24139,4,4,4.146666667,-6.468400992
24140,4,4,4.16,-5.236369241
24141,4,4,4.173333333,-4.721165958
24142,5,4,4.186666667,-4.224556398
24143,6,4,4.2,-4.191503473
24144,7,4,4.213333333,-5.237014412
24145,8,4,4.226666667,-7.781029621
24146,9,4,4.24,-11.40389393
24147,1,5,4.253333333,-15.45860374
24148,2,5,4.266666667,-18.34394702
24149,3,5,4.28,-14.14775764
24150,4,5,4.293333333,-10.53047599
24151,5,5,4.306666667,-8.754247295
24152,6,5,4.32,-7.542804795
24153,7,5,4.333333333,-6.154488863
24154,8,5,4.346666667,-4.946021909
24155,9,5,4.36,-4.340099205
24156,1,6,4.373333333,-4.666003908
24157,2,6,4.386666667,-5.554788391
24158,3,6,4.4,-7.540638502
24159,4,6,4.413333333,-8.46256237
24160,5,6,4.426666667,-6.411340342
24161,6,6,4.44,-6.694463408
24162,7,6,4.453333333,-9.892273921
24163,8,6,4.466666667,-13.87647409
24164,9,6,4.48,-8.604109626
24165,1,7,4.493333333,-5.874316673
24166,2,7,4.506666667,-5.556190457
24167,3,7,4.52,-6.296937136
24168,4,7,4.533333333,-7.816454151
24169,5,7,4.546666667,-10.21473172
24170,6,7,4.56,-13.49516842
24171,7,7,4.573333333,-17.41213938
24172,8,7,4.586666667,-20.68372684
24173,9,7,4.6,-20.45574721
24174,1,8,4.613333333,-18.50129329
24175,2,8,4.626666667,-17.31692786
24176,3,8,4.64,-17.1720574
24177,4,8,4.653333333,-17.59481192
24178,5,8,4.666666667,-17.85975828
24179,6,8,4.68,-17.39995156
24180,7,8,4.693333333,-16.21580787
24181,8,8,4.706666667,-14.66390111
24182,9,8,4.72,-13.03034087
24183,1,9,4.733333333,-11.45016731
24184,2,9,4.746666667,-9.980613515
24185,3,9,4.76,-9.289305528
24186,4,9,4.773333333,-8.858926025
24187,5,9,4.786666667,-8.462990141
24188,6,9,4.8,-8.100427679
24189,7,9,4.813333333,-7.768789704
24190,8,9,4.826666667,-7.464055472
24191,9,9,4.84,-7.180505499
24192,1,1,4.853333333,-6.91070157
24193,2,1,4.866666667,-6.645683599
24194,3,1,4.88,-6.375672336
24195,4,1,4.893333333,-6.091962318
24196,5,1,4.906666667,-5.791415304
24197,6,1,4.92,-5.485772025
24198,7,1,4.933333333,-5.216786246
24199,8,1,4.946666667,-5.06844802
24200,9,1,4.96,-5.146221463
24201,1,2,4.973333333,-5.500890527
24202,2,2,4.986666667,-6.066143038
24203,3,2,5,-6.705455006
24204,4,2,5.013333333,-7.306492698
24205,5,2,5.026666667,-7.816925929
24206,6,2,5.04,-8.226926041
24207,7,2,5.053333333,-8.542874588
24208,8,2,5.066666667,-8.77036481
24209,9,2,5.08,-8.908925844
24210,1,3,5.093333333,-8.974596696
24211,2,3,5.106666667,-9.066575873
24212,3,3,5.12,-9.137503665
24213,4,3,5.133333333,-10.43333849
24214,5,3,5.146666667,-10.56238289
24215,6,3,5.16,-10.86714534
24216,7,3,5.173333333,-11.03281462
24217,8,3,5.186666667,-11.05384966
24218,9,3,5.2,-11.053615
24219,1,4,5.213333333,-11.05469962
24220,2,4,5.226666667,-11.05386264
24221,3,4,5.24,-11.05545621
24222,4,4,5.253333333,-11.06566435
24223,4,4,5.266666667,-11.08762993
24224,4,4,5.28,-11.12132551
24225,4,4,5.293333333,-11.16504104
24226,5,4,5.306666667,-11.21661229
24227,6,4,5.32,-11.27404477
24228,7,4,5.333333333,-11.33572456
24229,8,4,5.346666667,-11.40043097
24230,9,4,5.36,-11.46727785
24231,1,5,5.373333333,-11.53564146
24232,2,5,5.386666667,-11.60509634
24233,3,5,5.4,-11.67536463
24234,4,5,5.413333333,-11.74627787
24235,5,5,5.426666667,-11.81774917
24236,6,5,5.44,-11.88975301
24237,7,5,5.453333333,-11.96231076
24238,8,5,5.466666667,-12.03548027
24239,9,5,5.48,-12.10934841
24240,1,6,5.493333333,-12.18402566
24241,2,6,5.506666667,-12.16583486
24242,3,6,5.52,-12.05780008
24243,4,6,5.533333333,-11.95500804
24244,5,6,5.546666667,-11.85767417
24245,6,6,5.56,-11.76588955
24246,7,6,5.573333333,-11.67965202
24247,8,6,5.586666667,-11.59889085
24248,9,6,5.6,-11.52348619
24249,1,7,5.613333333,-11.45328425
24250,2,7,5.626666667,-11.38810882
24251,3,7,5.64,-11.32777016
24252,4,7,5.653333333,-11.27207159
24253,5,7,5.666666667,-11.2208144
24254,6,7,5.68,-11.17380141
24255,7,7,5.693333333,-11.13083952
24256,8,7,5.706666667,-11.09174144
24257,9,7,5.72,-11.05632683
24258,1,8,5.733333333,-11.02442305
24259,2,8,5.746666667,-10.9958655
24260,3,8,5.76,-10.97049773
24261,4,8,5.773333333,-10.94817139
24262,5,8,5.786666667,-10.92874607
24263,6,8,5.8,-10.91208898
24264,7,8,5.813333333,-10.89807467
24265,8,8,5.826666667,-10.88658465
24266,9,8,5.84,-10.87750698
24267,1,9,5.853333333,-10.87073591
24268,2,9,5.866666667,-10.86617151
24269,3,9,5.88,-10.86371922
24270,4,9,5.893333333,-10.86328959
24271,5,9,5.906666667,-10.86479783
24272,6,9,5.92,-10.86816354
24273,7,9,5.933333333,-10.8733104
24274,8,9,5.946666667,-10.88016582
24275,9,9,5.96,-10.88866076
24276,1,1,5.973333333,-10.89872936
24277,2,1,5.986666667,-10.91030881
24278,3,1,6,-10.92333905
24279,4,1,6.013333333,-10.93776261
24280,5,1,6.026666667,-10.9535244
24281,6,1,6.04,-10.97057155
24282,7,1,6.053333333,-10.98885323
24283,8,1,6.066666667,-11.00832051
24284,9,1,6.08,-11.02892621
24285,1,2,6.093333333,-11.0506248
24286,2,2,6.106666667,-11.07337225
24287,3,2,6.12,-11.09712596
24288,4,2,6.133333333,-11.12184459
24289,5,2,6.146666667,-11.14748806
24290,6,2,6.16,-11.1740174
24291,7,2,6.173333333,-11.20139467
24292,8,2,6.186666667,-11.22958293
24293,9,2,6.2,-11.25854614
24294,1,3,6.213333333,-11.28824911
24295,2,3,6.226666667,-11.31865744
24296,3,3,6.24,-11.34973745
24297,4,3,6.253333333,-11.38145616
24298,5,3,6.266666667,-11.41378125
24299,6,3,6.28,-11.44668097
24300,7,3,6.293333333,-11.48012414
24301,8,3,6.306666667,-11.51408012
24302,9,3,6.32,-11.54851875
24303,1,4,6.333333333,-11.58341033
24304,2,4,6.346666667,-11.61872562
24305,3,4,6.36,-11.65443575
24306,4,4,6.373333333,-11.69051226
24307,4,4,6.386666667,-11.72692705
24308,4,4,6.4,-11.76365235
24309,4,4,6.413333333,-11.80066073
24310,5,4,6.426666667,-11.83792506
24311,6,4,6.44,-11.8754185
24312,7,4,6.453333333,-11.91311447
24313,8,4,6.466666667,-11.95098669
24314,9,4,6.48,-11.98900909
24315,1,5,6.493333333,-12.02715589
24316,2,5,6.506666667,-12.06540149
24317,3,5,6.52,-12.10372055
24318,4,5,6.533333333,-12.14208794
24319,5,5,6.546666667,-12.18047873
24320,6,5,6.56,-12.21886821
24321,7,5,6.573333333,-12.25723185
24322,8,5,6.586666667,-12.29554534
24323,9,5,6.6,-12.33378455
24324,1,6,6.613333333,-12.37192557
24325,2,6,6.626666667,-12.40994464
24326,3,6,6.64,-12.44781824
24327,4,6,6.653333333,-12.48552301
24328,5,6,6.666666667,-12.52303581
24329,6,6,6.68,-12.56033368
24330,7,6,6.693333333,-12.59739388
24331,8,6,6.706666667,-12.63419387
24332,9,6,6.72,-12.67071131
24333,1,7,6.733333333,-12.70692411
24334,2,7,6.746666667,-12.74281037
24335,3,7,6.76,-12.77834844
24336,4,7,6.773333333,-12.8135169
24337,5,7,6.786666667,-12.84829459
24338,6,7,6.8,-12.88266058
24339,7,7,6.813333333,-12.91659423
24340,8,7,6.826666667,-12.95007518
24341,9,7,6.84,-12.98308333
24342,1,8,6.853333333,-13.01559889
24343,2,8,6.866666667,-13.04760239
24344,3,8,6.88,-13.07907467
24345,4,8,6.893333333,-13.10999689
24346,5,8,6.906666667,-13.14035059
24347,6,8,6.92,-13.17011764
24348,7,8,6.933333333,-13.19928029
24349,8,8,6.946666667,-13.22782118
24350,9,8,6.96,-13.25572334
24351,1,9,6.973333333,-13.28297022
24352,2,9,6.986666667,-13.30954569
24353,3,9,7,-13.33543406
24354,4,9,1,-4.538955856
24355,5,9,1.013333333,-4.581752497
24356,6,9,1.026666667,-4.624678858
24357,7,9,1.04,-4.667732411
24358,8,9,1.053333333,-4.710910904
24359,9,9,1.066666667,-4.754212352
24360,1,1,1.08,-4.797635007
24361,2,1,1.093333333,-4.84117735
24362,3,1,1.106666667,-4.884838061
24363,4,1,1.12,-4.928616007
24364,5,1,1.133333333,-4.972510212
24365,6,1,1.146666667,-5.016519839
24366,7,1,1.16,-5.060644162
24367,8,1,1.173333333,-5.104882544
24368,9,1,1.186666667,-5.149234405
24369,1,2,1.2,-5.193699198
24370,2,2,1.213333333,-5.238276373
24371,3,2,1.226666667,-5.282965347
24372,4,2,1.24,-5.327765467
24373,5,2,1.253333333,-5.372675974
24374,6,2,1.266666667,-5.417695961
24375,7,2,1.28,-5.462824324
24376,8,2,1.293333333,-5.508059724
24377,9,2,1.306666667,-5.553400525
24378,1,3,1.32,-5.598844744
24379,2,3,1.333333333,-5.644389985
24380,3,3,1.346666667,-5.690033375
24381,4,3,1.36,-5.735771487
24382,5,3,1.373333333,-5.781600261
24383,6,3,1.386666667,-5.827514914
24384,7,3,1.4,-5.873509843
24385,8,3,1.413333333,-5.919578514
24386,9,3,1.426666667,-5.965713349
24387,1,4,1.44,-6.011905586
24388,2,4,1.453333333,-6.058145142
24389,3,4,1.466666667,-6.104420446
24390,4,4,1.48,-6.150718262
24391,4,4,1.493333333,-6.197023494
24392,4,4,1.506666667,-6.243318962
24393,4,4,1.52,-6.289585167
24394,5,4,1.533333333,-6.335800012
24395,6,4,1.546666667,-6.381938515
24396,7,4,1.56,-6.427972469
24397,8,4,1.573333333,-6.473870086
24398,9,4,1.586666667,-6.519595589
24399,1,5,1.6,-6.56510877
24400,2,5,1.613333333,-6.610364504
24401,3,5,1.626666667,-6.655312216
24402,4,5,1.64,-6.699895296
24403,5,5,1.653333333,-6.744050475
24404,6,5,1.666666667,-6.787707147
24405,7,5,1.68,-6.830786647
24406,8,5,1.693333333,-6.873201502
24407,9,5,1.706666667,-6.914854655
24408,1,6,1.72,-6.955638685
24409,2,6,1.733333333,-6.995435068
24410,3,6,1.746666667,-7.034113505
24411,4,6,1.76,-7.071531395
24412,5,6,1.773333333,-7.107533546
24413,6,6,1.786666667,-7.141952232
24414,7,6,1.8,-7.174607784
24415,8,6,1.813333333,-7.205309937
24416,9,6,1.826666667,-7.23386022
24417,1,7,1.84,-7.260055794
24418,2,7,1.853333333,-7.283695228
24419,3,7,1.866666667,-7.304586827
24420,4,7,1.88,-7.322560274
24421,5,7,1.893333333,-7.337482454
24422,6,7,1.906666667,-7.349278426
24423,7,7,1.92,-7.357958499
24424,8,7,1.933333333,-7.363652212
24425,9,7,1.946666667,-7.366649543
24426,1,8,1.96,-7.367448829
24427,2,8,1.973333333,-7.366809363
24428,3,8,1.986666667,-7.365804493
24429,4,8,2,-7.36586809
24430,5,8,2.013333333,-7.368823918
24431,6,8,2.026666667,-7.376884403
24432,7,8,2.04,-7.39260385
24433,8,8,2.053333333,-7.418773287
24434,9,8,2.066666667,-7.458251408
24435,1,9,2.08,-7.513739239
24436,2,9,2.093333333,-7.587523262
24437,3,9,2.106666667,-7.681227673
24438,4,9,2.12,-7.795624173
24439,5,9,2.133333333,-7.930541566
24440,6,9,2.146666667,-8.084896799
24441,7,9,2.16,-8.256840509
24442,8,9,2.173333333,-8.443984007
24443,9,9,2.186666667,-8.643660367
24444,1,1,2.2,-8.853173062
24445,2,1,2.213333333,-9.069998184
24446,3,1,2.226666667,-9.291923756
24447,4,1,2.24,-9.517125521
24448,5,1,2.253333333,-9.744189215
24449,6,1,2.266666667,-9.97209404
24450,7,1,2.28,-10.20017224
24451,8,1,2.293333333,-10.42805719
24452,9,1,2.306666667,-10.65562908
24453,1,2,2.32,-10.8829638
24454,2,2,2.333333333,-11.11028824
24455,3,2,2.346666667,-11.33794321
24456,4,2,2.36,-11.5663538
24457,5,2,2.373333333,-11.79600691
24458,6,2,2.386666667,-12.02743458
24459,7,2,2.4,-12.26120259
24460,8,2,2.413333333,-12.49790295
24461,9,2,2.426666667,-12.73814984
24462,1,3,2.44,-12.98257815
24463,2,3,2.453333333,-13.23184409
24464,3,3,2.466666667,-13.48662772
24465,4,3,2.48,-13.74763676
24466,5,3,2.493333333,-14.015612
24467,6,3,2.506666667,-14.29133382
24468,7,3,2.52,-14.57563012
24469,8,3,2.533333333,-14.86938569
24470,9,3,2.546666667,-15.17355326
24471,1,4,2.56,-15.48916633
24472,2,4,2.573333333,-15.81735453
24473,3,4,2.586666667,-16.15936166
24474,4,4,2.6,-16.51656739
24475,4,4,2.613333333,-16.89051335
24476,4,4,2.626666667,-17.28293491
24477,4,4,2.64,-17.69580022
24478,5,4,2.653333333,-18.13135854
24479,6,4,2.666666667,-18.59220074
24480,7,4,2.68,-19.08133591
24481,8,4,2.693333333,-19.60228899
24482,9,4,2.706666667,-20.15922699
24483,1,5,2.72,-20.75712338
24484,2,5,2.733333333,-21.40197446
24485,3,5,2.746666667,-22.10108613
24486,4,5,2.76,-22.8634554
24487,5,5,2.773333333,-23.70027488
24488,6,5,2.786666667,-24.62558343
24489,7,5,2.8,-25.65704175
24490,8,5,2.813333333,-26.81663718
24491,9,5,2.826666667,-28.13050391
24492,1,6,2.84,-29.62492608
24493,2,6,2.853333333,-31.30844523
24494,3,6,2.866666667,-33.10845288
24495,4,6,2.88,-34.69942357
24496,5,6,2.893333333,-35.34830011
24497,6,6,2.906666667,-34.56494685
24498,7,6,2.92,-32.89149382
24499,8,6,2.933333333,-31.04053348
24500,9,6,2.946666667,-29.31302554
24501,1,7,2.96,-27.77131745
24502,2,7,2.973333333,-26.40262984
24503,3,7,2.986666667,-25.1776091
24504,4,7,3,-24.06634866
24505,5,7,3.013333333,-23.04140341
24506,6,7,3.026666667,-22.07704429
24507,7,7,3.04,-21.14735295
24508,8,7,3.053333333,-20.22379021
24509,9,7,3.066666667,-19.27236819
24510,1,8,3.08,-18.25068152
24511,2,8,3.093333333,-17.10584408
24512,3,8,3.106666667,-15.7764052
24513,4,8,3.12,-14.2058027
24514,5,8,3.133333333,-12.38410706
24515,6,8,3.146666667,-10.44721989
24516,7,8,3.16,-8.817479181
24517,8,8,3.173333333,-8.069829831
24518,9,8,3.186666667,-8.271756072
24519,1,9,3.2,-8.929733459
24520,2,9,3.213333333,-9.636100711
24521,3,9,3.226666667,-10.23835014
24522,4,9,3.24,-10.71295258
24523,5,9,3.253333333,-11.07653125
24524,6,9,3.266666667,-11.35229561
24525,7,9,3.28,-11.56003791
24526,8,9,3.293333333,-11.71388074
24527,9,9,3.306666667,-11.82208858
24528,1,1,3.32,-11.88699376
24529,2,1,3.333333333,-11.90422577
24530,3,1,3.346666667,-11.86057408
24531,4,1,3.36,-11.72939277
24532,5,1,3.373333333,-11.46136485
24533,6,1,3.386666667,-10.96628828
24534,7,1,3.4,-10.07918933
24535,8,1,3.413333333,-8.522794868
24536,9,1,3.426666667,-6.192997916
24537,1,2,3.44,-5.880008378
24538,2,2,3.453333333,-9.959503271
24539,3,2,3.466666667,-13.80912137
24540,4,2,3.48,-16.61076263
24541,5,2,3.493333333,-18.89014777
24542,6,2,3.506666667,-21.16989156
24543,7,2,3.52,-23.99203951
24544,8,2,3.533333333,-28.11437585
24545,9,2,3.546666667,-31.30036921
24546,1,3,3.56,-25.14769949
24547,2,3,3.573333333,-19.21147165
24548,3,3,3.586666667,-14.5540345
24549,4,3,3.6,-10.81847363
24550,5,3,3.613333333,-8.432872364
24551,6,3,3.626666667,-7.983801838
24552,7,3,3.64,-8.955551725
24553,8,3,3.653333333,-10.44875867
24554,9,3,3.666666667,-12.05533586
24555,1,4,3.68,-13.67784906
24556,2,4,3.693333333,-15.30000216
24557,3,4,3.706666667,-16.88513985
24558,4,4,3.72,-18.32381918
24559,4,4,3.733333333,-19.43377867
24560,4,4,3.746666667,-20.07591043
24561,4,4,3.76,-20.31292929
24562,5,4,3.773333333,-20.37154116
24563,6,4,3.786666667,-20.44268281
24564,7,4,3.8,-20.52220309
24565,8,4,3.813333333,-20.29454023
24566,9,4,3.826666667,-19.20245855
24567,1,5,3.84,-17.06024994
24568,2,5,3.853333333,-14.34691657
24569,3,5,3.866666667,-11.59721096
24570,4,5,3.88,-9.112411115
24571,5,5,3.893333333,-7.062292821
24572,6,5,3.906666667,-5.552751314
24573,7,5,3.92,-4.604443324
24574,8,5,3.933333333,-4.134935294
24575,9,5,3.946666667,-4.003359159
